id_venda,id_produto,id_cliente,data,quantidade,preco
9973,3,10,2023-09-25,1,19.98
9974,4,19,2023-09-25,1,27.32
9975,5,22,2023-09-25,2,18.9
9976,6,1,2023-09-25,1,24.2
9977,7,26,2023-09-25,2,15.23
9978,8,6,2023-09-25,1,13.29
9979,9,28,2023-09-25,1,23.44
9980,10,13,2023-09-25,3,33.73
9981,1,11,2023-09-26,2,55.49
9982,2,4,2023-09-26,2,47.98
9983,3,27,2023-09-26,1,19.98
9984,4,1,2023-09-26,1,27.32
9985,5,14,2023-09-26,3,18.9
9986,6,4,2023-09-26,3,24.2
9987,7,29,2023-09-26,3,15.23
9988,8,25,2023-09-26,3,13.29
9989,9,22,2023-09-26,4,23.44
9990,10,1,2023-09-26,4,33.73
9991,1,18,2023-09-27,2,55.49
9992,2,16,2023-09-27,1,47.98
9993,3,14,2023-09-27,1,19.98
9994,4,23,2023-09-27,2,27.32
9995,5,6,2023-09-27,1,18.9
9996,6,29,2023-09-27,1,24.2
9997,7,25,2023-09-27,1,15.23
9998,8,13,2023-09-27,4,13.29
9999,9,30,2023-09-27,1,23.44
10000,10,17,2023-09-27,5,33.73
10001,1,5,2023-09-28,1,55.49
10002,2,21,2023-09-28,1,47.98
10003,3,11,2023-09-28,1,19.98
10004,4,24,2023-09-28,1,27.32
10005,5,6,2023-09-28,1,18.9
10006,6,23,2023-09-28,1,24.2
10007,7,6,2023-09-28,2,15.23
10008,8,30,2023-09-28,3,13.29
10009,9,25,2023-09-28,1,23.44
10010,10,1,2023-09-28,4,33.73
10011,1,2,2023-09-29,3,55.49
10012,2,12,2023-09-29,1,47.98
10013,3,2,2023-09-29,3,19.98
10014,4,10,2023-09-29,2,27.32
10015,5,18,2023-09-29,1,18.9
10016,6,18,2023-09-29,1,24.2
10017,7,16,2023-09-29,1,15.23
10018,8,5,2023-09-29,2,13.29
10019,9,6,2023-09-29,5,23.44
10020,10,17,2023-09-29,6,33.73
10021,1,13,2023-09-30,2,55.49
10022,2,18,2023-09-30,1,47.98
10023,3,14,2023-09-30,2,19.98
10024,4,18,2023-09-30,1,27.32
10025,5,28,2023-09-30,2,18.9
10026,6,21,2023-09-30,1,24.2
10027,7,14,2023-09-30,1,15.23
10028,8,16,2023-09-30,3,13.29
10029,9,20,2023-09-30,4,23.44
10030,10,30,2023-09-30,1,33.73
10031,1,16,2023-10-01,1,55.49
10032,2,12,2023-10-01,1,47.98
10033,3,18,2023-10-01,1,19.98
10034,4,9,2023-10-01,1,27.32
10035,5,13,2023-10-01,1,18.9
10036,6,12,2023-10-01,3,24.2
10037,7,21,2023-10-01,2,15.23
10038,8,27,2023-10-01,1,13.29
10039,9,4,2023-10-01,1,23.44
10040,10,10,2023-10-01,1,33.73
10041,1,15,2023-10-02,1,55.49
10042,2,18,2023-10-02,1,47.98
10043,3,3,2023-10-02,3,19.98
10044,4,22,2023-10-02,2,27.32
10045,5,30,2023-10-02,2,18.9
10046,6,4,2023-10-02,2,24.2
10047,7,29,2023-10-02,1,15.23
10048,8,20,2023-10-02,6,13.29
10049,9,10,2023-10-02,1,23.44
10050,10,11,2023-10-02,6,33.73
10051,1,11,2023-10-03,1,55.49
10052,2,4,2023-10-03,1,47.98
10053,3,11,2023-10-03,2,19.98
10054,4,1,2023-10-03,3,27.32
10055,5,4,2023-10-03,2,18.9
10056,6,15,2023-10-03,2,24.2
10057,7,7,2023-10-03,1,15.23
10058,8,24,2023-10-03,4,13.29
10059,9,18,2023-10-03,7,23.44
10060,10,28,2023-10-03,1,33.73
10061,1,8,2023-10-04,1,55.49
10062,2,28,2023-10-04,2,47.98
10063,3,3,2023-10-04,1,19.98
10064,4,16,2023-10-04,2,27.32
10065,5,30,2023-10-04,3,18.9
10066,6,26,2023-10-04,3,24.2
10067,7,23,2023-10-04,2,15.23
10068,8,24,2023-10-04,6,13.29
10069,9,22,2023-10-04,3,23.44
10070,10,18,2023-10-04,6,33.73
10071,1,4,2023-10-05,1,55.49
10072,2,12,2023-10-05,1,47.98
10073,3,19,2023-10-05,1,19.98
10074,4,13,2023-10-05,1,27.32
10075,5,14,2023-10-05,3,18.9
10076,6,30,2023-10-05,1,24.2
10077,7,20,2023-10-05,1,15.23
10078,8,15,2023-10-05,1,13.29
10079,9,27,2023-10-05,1,23.44
10080,10,22,2023-10-05,5,33.73
10081,1,29,2023-10-06,2,55.49
10082,2,19,2023-10-06,1,47.98
10083,3,28,2023-10-06,2,19.98
10084,4,8,2023-10-06,1,27.32
10085,5,20,2023-10-06,3,18.9
10086,6,19,2023-10-06,3,24.2
10087,7,9,2023-10-06,3,15.23
10088,8,15,2023-10-06,2,13.29
10089,9,27,2023-10-06,2,23.44
10090,10,17,2023-10-06,4,33.73
10091,1,24,2023-10-07,1,55.49
10092,2,26,2023-10-07,1,47.98
10093,3,29,2023-10-07,2,19.98
10094,4,28,2023-10-07,3,27.32
10095,5,15,2023-10-07,1,18.9
10096,6,4,2023-10-07,2,24.2
10097,7,18,2023-10-07,1,15.23
10098,8,9,2023-10-07,1,13.29
10099,9,25,2023-10-07,6,23.44
10100,10,5,2023-10-07,2,33.73
10101,1,9,2023-10-08,2,55.49
10102,2,27,2023-10-08,3,47.98
10103,3,30,2023-10-08,2,19.98
10104,4,7,2023-10-08,1,27.32
10105,5,10,2023-10-08,1,18.9
10106,6,17,2023-10-08,2,24.2
10107,7,5,2023-10-08,2,15.23
10108,8,26,2023-10-08,6,13.29
10109,9,5,2023-10-08,3,23.44
10110,10,6,2023-10-08,1,33.73
10111,1,26,2023-10-09,2,55.49
10112,2,9,2023-10-09,1,47.98
10113,3,9,2023-10-09,1,19.98
10114,4,19,2023-10-09,3,27.32
10115,5,8,2023-10-09,1,18.9
10116,6,1,2023-10-09,3,24.2
10117,7,5,2023-10-09,1,15.23
10118,8,25,2023-10-09,5,13.29
10119,9,30,2023-10-09,3,23.44
10120,10,7,2023-10-09,2,33.73
10121,1,14,2023-10-10,1,55.49
10122,2,16,2023-10-10,3,47.98
10123,3,25,2023-10-10,2,19.98
10124,4,28,2023-10-10,2,27.32
10125,5,29,2023-10-10,2,18.9
10126,6,30,2023-10-10,1,24.2
10127,7,10,2023-10-10,1,15.23
10128,8,2,2023-10-10,6,13.29
10129,9,8,2023-10-10,6,23.44
10130,10,21,2023-10-10,1,33.73
10131,1,11,2023-10-11,2,55.49
10132,2,21,2023-10-11,1,47.98
10133,3,27,2023-10-11,1,19.98
10134,4,7,2023-10-11,1,27.32
10135,5,5,2023-10-11,2,18.9
10136,6,6,2023-10-11,1,24.2
10137,7,9,2023-10-11,2,15.23
10138,8,14,2023-10-11,5,13.29
10139,9,11,2023-10-11,6,23.44
10140,10,12,2023-10-11,4,33.73
10141,1,10,2023-10-12,1,55.49
10142,2,21,2023-10-12,1,47.98
10143,3,14,2023-10-12,1,19.98
10144,4,21,2023-10-12,2,27.32
10145,5,10,2023-10-12,1,18.9
10146,6,28,2023-10-12,2,24.2
10147,7,7,2023-10-12,1,15.23
10148,8,7,2023-10-12,4,13.29
10149,9,21,2023-10-12,3,23.44
10150,10,8,2023-10-12,4,33.73
10151,1,3,2023-10-13,1,55.49
10152,2,23,2023-10-13,1,47.98
10153,3,24,2023-10-13,2,19.98
10154,4,11,2023-10-13,2,27.32
10155,5,7,2023-10-13,1,18.9
10156,6,6,2023-10-13,2,24.2
10157,7,16,2023-10-13,1,15.23
10158,8,28,2023-10-13,5,13.29
10159,9,20,2023-10-13,5,23.44
10160,10,17,2023-10-13,4,33.73
10161,1,17,2023-10-14,1,55.49
10162,2,29,2023-10-14,1,47.98
10163,3,21,2023-10-14,1,19.98
10164,4,30,2023-10-14,2,27.32
10165,5,2,2023-10-14,2,18.9
10166,6,3,2023-10-14,1,24.2
10167,7,12,2023-10-14,2,15.23
10168,8,30,2023-10-14,1,13.29
10169,9,23,2023-10-14,6,23.44
10170,10,8,2023-10-14,5,33.73
10171,1,8,2023-10-15,1,55.49
10172,2,15,2023-10-15,1,47.98
10173,3,16,2023-10-15,1,19.98
10174,4,7,2023-10-15,3,27.32
10175,5,28,2023-10-15,1,18.9
10176,6,4,2023-10-15,2,24.2
10177,7,20,2023-10-15,2,15.23
10178,8,10,2023-10-15,2,13.29
10179,9,29,2023-10-15,3,23.44
10180,10,17,2023-10-15,4,33.73
10181,1,2,2023-10-16,1,55.49
10182,2,29,2023-10-16,1,47.98
10183,3,23,2023-10-16,3,19.98
10184,4,4,2023-10-16,1,27.32
10185,5,3,2023-10-16,1,18.9
10186,6,22,2023-10-16,1,24.2
10187,7,13,2023-10-16,1,15.23
10188,8,16,2023-10-16,1,13.29
10189,9,22,2023-10-16,3,23.44
10190,10,21,2023-10-16,4,33.73
10191,1,16,2023-10-17,3,55.49
10192,2,3,2023-10-17,3,47.98
10193,3,20,2023-10-17,1,19.98
10194,4,24,2023-10-17,2,27.32
10195,5,29,2023-10-17,1,18.9
10196,6,3,2023-10-17,2,24.2
10197,7,3,2023-10-17,2,15.23
10198,8,30,2023-10-17,1,13.29
10199,9,17,2023-10-17,4,23.44
10200,10,5,2023-10-17,2,33.73
10201,1,6,2023-10-18,1,55.49
10202,2,7,2023-10-18,1,47.98
10203,3,15,2023-10-18,2,19.98
10204,4,19,2023-10-18,2,27.32
10205,5,15,2023-10-18,1,18.9
10206,6,8,2023-10-18,1,24.2
10207,7,26,2023-10-18,1,15.23
10208,8,29,2023-10-18,4,13.29
10209,9,28,2023-10-18,5,23.44
10210,10,5,2023-10-18,2,33.73
10211,1,21,2023-10-19,3,55.49
10212,2,20,2023-10-19,1,47.98
10213,3,27,2023-10-19,1,19.98
10214,4,29,2023-10-19,1,27.32
10215,5,2,2023-10-19,1,18.9
10216,6,22,2023-10-19,2,24.2
10217,7,11,2023-10-19,2,15.23
10218,8,13,2023-10-19,1,13.29
10219,9,26,2023-10-19,1,23.44
10220,10,30,2023-10-19,6,33.73
10221,1,3,2023-10-20,1,55.49
10222,2,1,2023-10-20,1,47.98
10223,3,8,2023-10-20,1,19.98
10224,4,2,2023-10-20,1,27.32
10225,5,2,2023-10-20,2,18.9
10226,6,12,2023-10-20,3,24.2
10227,7,5,2023-10-20,2,15.23
10228,8,1,2023-10-20,2,13.29
10229,9,25,2023-10-20,1,23.44
10230,10,15,2023-10-20,3,33.73
10231,1,6,2023-10-21,2,55.49
10232,2,9,2023-10-21,1,47.98
10233,3,13,2023-10-21,1,19.98
10234,4,20,2023-10-21,3,27.32
10235,5,5,2023-10-21,1,18.9
10236,6,6,2023-10-21,1,24.2
10237,7,15,2023-10-21,1,15.23
10238,8,16,2023-10-21,5,13.29
10239,9,1,2023-10-21,5,23.44
10240,10,27,2023-10-21,5,33.73
10241,1,12,2023-10-22,2,55.49
10242,2,22,2023-10-22,3,47.98
10243,3,21,2023-10-22,1,19.98
10244,4,10,2023-10-22,2,27.32
10245,5,6,2023-10-22,1,18.9
10246,6,18,2023-10-22,1,24.2
10247,7,7,2023-10-22,1,15.23
10248,8,5,2023-10-22,3,13.29
10249,9,29,2023-10-22,2,23.44
10250,10,4,2023-10-22,1,33.73
10251,1,26,2023-10-23,1,55.49
10252,2,3,2023-10-23,2,47.98
10253,3,28,2023-10-23,1,19.98
10254,4,13,2023-10-23,1,27.32
10255,5,1,2023-10-23,1,18.9
10256,6,19,2023-10-23,2,24.2
10257,7,30,2023-10-23,1,15.23
10258,8,5,2023-10-23,1,13.29
10259,9,26,2023-10-23,4,23.44
10260,10,30,2023-10-23,4,33.73
10261,1,10,2023-10-24,1,55.49
10262,2,11,2023-10-24,1,47.98
10263,3,3,2023-10-24,1,19.98
10264,4,28,2023-10-24,2,27.32
10265,5,19,2023-10-24,1,18.9
10266,6,3,2023-10-24,2,24.2
10267,7,11,2023-10-24,1,15.23
10268,8,25,2023-10-24,4,13.29
10269,9,25,2023-10-24,4,23.44
10270,10,2,2023-10-24,3,33.73
10271,1,8,2023-10-25,3,55.49
10272,2,11,2023-10-25,1,47.98
10273,3,19,2023-10-25,2,19.98
10274,4,10,2023-10-25,2,27.32
10275,5,12,2023-10-25,2,18.9
10276,6,28,2023-10-25,1,24.2
10277,7,14,2023-10-25,2,15.23
10278,8,16,2023-10-25,2,13.29
10279,9,6,2023-10-25,3,23.44
10280,10,14,2023-10-25,1,33.73
10281,1,2,2023-10-26,1,55.49
10282,2,18,2023-10-26,1,47.98
10283,3,5,2023-10-26,2,19.98
10284,4,11,2023-10-26,1,27.32
10285,5,13,2023-10-26,1,18.9
10286,6,28,2023-10-26,2,24.2
10287,7,21,2023-10-26,2,15.23
10288,8,25,2023-10-26,4,13.29
10289,9,25,2023-10-26,4,23.44
10290,10,13,2023-10-26,3,33.73
10291,1,26,2023-10-27,1,55.49
10292,2,20,2023-10-27,1,47.98
10293,3,4,2023-10-27,1,19.98
10294,4,5,2023-10-27,2,27.32
10295,5,22,2023-10-27,2,18.9
10296,6,11,2023-10-27,1,24.2
10297,7,12,2023-10-27,2,15.23
10298,8,23,2023-10-27,1,13.29
10299,9,16,2023-10-27,3,23.44
10300,10,17,2023-10-27,2,33.73
10301,1,23,2023-10-28,2,55.49
10302,2,11,2023-10-28,1,47.98
10303,3,23,2023-10-28,1,19.98
10304,4,23,2023-10-28,1,27.32
10305,5,24,2023-10-28,1,18.9
10306,6,19,2023-10-28,2,24.2
10307,7,18,2023-10-28,2,15.23
10308,8,20,2023-10-28,2,13.29
10309,9,23,2023-10-28,3,23.44
10310,10,19,2023-10-28,4,33.73
10311,1,11,2023-10-29,1,55.49
10312,2,30,2023-10-29,1,47.98
10313,3,30,2023-10-29,1,19.98
10314,4,26,2023-10-29,1,27.32
10315,5,18,2023-10-29,1,18.9
10316,6,25,2023-10-29,1,24.2
10317,7,1,2023-10-29,2,15.23
10318,8,21,2023-10-29,2,13.29
10319,9,8,2023-10-29,4,23.44
10320,10,15,2023-10-29,7,33.73
10321,1,27,2023-10-30,1,55.49
10322,2,8,2023-10-30,1,47.98
10323,3,5,2023-10-30,2,19.98
10324,4,8,2023-10-30,2,27.32
10325,5,11,2023-10-30,1,18.9
10326,6,3,2023-10-30,2,24.2
10327,7,9,2023-10-30,2,15.23
10328,8,27,2023-10-30,1,13.29
10329,9,17,2023-10-30,5,23.44
10330,10,25,2023-10-30,3,33.73
10331,1,7,2023-10-31,2,55.49
10332,2,12,2023-10-31,1,47.98
10333,3,21,2023-10-31,3,19.98
10334,4,16,2023-10-31,1,27.32
10335,5,21,2023-10-31,1,18.9
10336,6,18,2023-10-31,3,24.2
10337,7,21,2023-10-31,2,15.23
10338,8,5,2023-10-31,1,13.29
10339,9,1,2023-10-31,2,23.44
10340,10,25,2023-10-31,5,33.73
10341,1,30,2023-11-01,2,55.49
10342,2,13,2023-11-01,1,47.98
10343,3,24,2023-11-01,2,19.98
10344,4,13,2023-11-01,1,27.32
10345,5,9,2023-11-01,1,18.9
10346,6,23,2023-11-01,1,24.2
10347,7,16,2023-11-01,1,15.23
10348,8,21,2023-11-01,2,13.29
10349,9,23,2023-11-01,3,23.44
10350,10,14,2023-11-01,2,33.73
10351,1,28,2023-11-02,1,55.49
10352,2,11,2023-11-02,2,47.98
10353,3,8,2023-11-02,2,19.98
10354,4,9,2023-11-02,1,27.32
10355,5,4,2023-11-02,2,18.9
10356,6,7,2023-11-02,2,24.2
10357,7,29,2023-11-02,1,15.23
10358,8,15,2023-11-02,2,13.29
10359,9,11,2023-11-02,1,23.44
10360,10,4,2023-11-02,5,33.73
10361,1,17,2023-11-03,2,55.49
10362,2,21,2023-11-03,2,47.98
10363,3,7,2023-11-03,2,19.98
10364,4,13,2023-11-03,2,27.32
10365,5,12,2023-11-03,1,18.9
10366,6,23,2023-11-03,2,24.2
10367,7,23,2023-11-03,2,15.23
10368,8,16,2023-11-03,2,13.29
10369,9,25,2023-11-03,6,23.44
10370,10,12,2023-11-03,2,33.73
10371,1,26,2023-11-04,3,55.49
10372,2,18,2023-11-04,2,47.98
10373,3,24,2023-11-04,1,19.98
10374,4,18,2023-11-04,1,27.32
10375,5,30,2023-11-04,2,18.9
10376,6,16,2023-11-04,2,24.2
10377,7,10,2023-11-04,2,15.23
10378,8,9,2023-11-04,5,13.29
10379,9,8,2023-11-04,1,23.44
10380,10,3,2023-11-04,4,33.73
10381,1,26,2023-11-05,1,55.49
10382,2,16,2023-11-05,2,47.98
10383,3,28,2023-11-05,1,19.98
10384,4,21,2023-11-05,1,27.32
10385,5,11,2023-11-05,1,18.9
10386,6,28,2023-11-05,3,24.2
10387,7,9,2023-11-05,1,15.23
10388,8,5,2023-11-05,5,13.29
10389,9,18,2023-11-05,3,23.44
10390,10,10,2023-11-05,1,33.73
10391,1,27,2023-11-06,3,55.49
10392,2,12,2023-11-06,1,47.98
10393,3,12,2023-11-06,2,19.98
10394,4,14,2023-11-06,1,27.32
10395,5,19,2023-11-06,1,18.9
10396,6,6,2023-11-06,1,24.2
10397,7,10,2023-11-06,1,15.23
10398,8,29,2023-11-06,2,13.29
10399,9,30,2023-11-06,3,23.44
10400,10,9,2023-11-06,5,33.73
10401,1,6,2023-11-07,1,55.49
10402,2,14,2023-11-07,2,47.98
10403,3,21,2023-11-07,3,19.98
10404,4,14,2023-11-07,1,27.32
10405,5,28,2023-11-07,3,18.9
10406,6,2,2023-11-07,1,24.2
10407,7,27,2023-11-07,3,15.23
10408,8,24,2023-11-07,5,13.29
10409,9,13,2023-11-07,4,23.44
10410,10,16,2023-11-07,3,33.73
10411,1,14,2023-11-08,1,55.49
10412,2,9,2023-11-08,1,47.98
10413,3,7,2023-11-08,3,19.98
10414,4,17,2023-11-08,2,27.32
10415,5,14,2023-11-08,1,18.9
10416,6,1,2023-11-08,1,24.2
10417,7,1,2023-11-08,1,15.23
10418,8,27,2023-11-08,6,13.29
10419,9,24,2023-11-08,4,23.44
10420,10,15,2023-11-08,5,33.73
10421,1,15,2023-11-09,1,55.49
10422,2,25,2023-11-09,2,47.98
10423,3,25,2023-11-09,1,19.98
10424,4,20,2023-11-09,1,27.32
10425,5,19,2023-11-09,1,18.9
10426,6,29,2023-11-09,3,24.2
10427,7,19,2023-11-09,3,15.23
10428,8,20,2023-11-09,1,13.29
10429,9,28,2023-11-09,5,23.44
10430,10,7,2023-11-09,2,33.73
10431,1,8,2023-11-10,1,55.49
10432,2,3,2023-11-10,2,47.98
10433,3,25,2023-11-10,1,19.98
10434,4,12,2023-11-10,2,27.32
10435,5,2,2023-11-10,1,18.9
10436,6,7,2023-11-10,1,24.2
10437,7,26,2023-11-10,1,15.23
10438,8,3,2023-11-10,5,13.29
10439,9,12,2023-11-10,2,23.44
10440,10,11,2023-11-10,1,33.73
10441,1,12,2023-11-11,2,55.49
10442,2,15,2023-11-11,1,47.98
10443,3,15,2023-11-11,1,19.98
10444,4,18,2023-11-11,3,27.32
10445,5,19,2023-11-11,1,18.9
10446,6,5,2023-11-11,3,24.2
10447,7,12,2023-11-11,1,15.23
10448,8,5,2023-11-11,6,13.29
10449,9,18,2023-11-11,5,23.44
10450,10,12,2023-11-11,4,33.73
10451,1,8,2023-11-12,2,55.49
10452,2,18,2023-11-12,2,47.98
10453,3,30,2023-11-12,1,19.98
10454,4,1,2023-11-12,2,27.32
10455,5,27,2023-11-12,3,18.9
10456,6,29,2023-11-12,1,24.2
10457,7,19,2023-11-12,3,15.23
10458,8,14,2023-11-12,5,13.29
10459,9,15,2023-11-12,4,23.44
10460,10,29,2023-11-12,4,33.73
10461,1,29,2023-11-13,2,55.49
10462,2,18,2023-11-13,1,47.98
10463,3,5,2023-11-13,3,19.98
10464,4,13,2023-11-13,2,27.32
10465,5,26,2023-11-13,2,18.9
10466,6,17,2023-11-13,3,24.2
10467,7,30,2023-11-13,2,15.23
10468,8,2,2023-11-13,4,13.29
10469,9,8,2023-11-13,3,23.44
10470,10,24,2023-11-13,4,33.73
10471,1,30,2023-11-14,1,55.49
10472,2,3,2023-11-14,1,47.98
10473,3,3,2023-11-14,3,19.98
10474,4,22,2023-11-14,1,27.32
10475,5,22,2023-11-14,1,18.9
10476,6,29,2023-11-14,2,24.2
10477,7,23,2023-11-14,2,15.23
10478,8,14,2023-11-14,1,13.29
10479,9,29,2023-11-14,3,23.44
10480,10,3,2023-11-14,1,33.73
10481,1,22,2023-11-15,2,55.49
10482,2,25,2023-11-15,2,47.98
10483,3,18,2023-11-15,2,19.98
10484,4,19,2023-11-15,1,27.32
10485,5,22,2023-11-15,1,18.9
10486,6,2,2023-11-15,1,24.2
10487,7,16,2023-11-15,1,15.23
10488,8,21,2023-11-15,2,13.29
10489,9,7,2023-11-15,4,23.44
10490,10,26,2023-11-15,1,33.73
10491,1,27,2023-11-16,1,55.49
10492,2,4,2023-11-16,1,47.98
10493,3,6,2023-11-16,1,19.98
10494,4,8,2023-11-16,2,27.32
10495,5,7,2023-11-16,1,18.9
10496,6,8,2023-11-16,2,24.2
10497,7,21,2023-11-16,1,15.23
10498,8,28,2023-11-16,1,13.29
10499,9,24,2023-11-16,1,23.44
10500,10,1,2023-11-16,4,33.73
10501,1,29,2023-11-17,1,55.49
10502,2,7,2023-11-17,1,47.98
10503,3,20,2023-11-17,2,19.98
10504,4,21,2023-11-17,1,27.32
10505,5,17,2023-11-17,2,18.9
10506,6,6,2023-11-17,1,24.2
10507,7,20,2023-11-17,1,15.23
10508,8,20,2023-11-17,6,13.29
10509,9,28,2023-11-17,4,23.44
10510,10,24,2023-11-17,5,33.73
10511,1,2,2023-11-18,1,55.49
10512,2,10,2023-11-18,3,47.98
10513,3,18,2023-11-18,1,19.98
10514,4,5,2023-11-18,1,27.32
10515,5,9,2023-11-18,3,18.9
10516,6,9,2023-11-18,1,24.2
10517,7,24,2023-11-18,3,15.23
10518,8,22,2023-11-18,1,13.29
10519,9,5,2023-11-18,1,23.44
10520,10,17,2023-11-18,2,33.73
10521,1,13,2023-11-19,1,55.49
10522,2,24,2023-11-19,2,47.98
10523,3,24,2023-11-19,1,19.98
10524,4,16,2023-11-19,2,27.32
10525,5,6,2023-11-19,3,18.9
10526,6,3,2023-11-19,1,24.2
10527,7,28,2023-11-19,1,15.23
10528,8,29,2023-11-19,5,13.29
10529,9,17,2023-11-19,2,23.44
10530,10,10,2023-11-19,5,33.73
10531,1,26,2023-11-20,1,55.49
10532,2,9,2023-11-20,3,47.98
10533,3,23,2023-11-20,2,19.98
10534,4,19,2023-11-20,2,27.32
10535,5,3,2023-11-20,2,18.9
10536,6,13,2023-11-20,2,24.2
10537,7,16,2023-11-20,2,15.23
10538,8,11,2023-11-20,1,13.29
10539,9,23,2023-11-20,3,23.44
10540,10,5,2023-11-20,6,33.73
10541,1,15,2023-11-21,3,55.49
10542,2,30,2023-11-21,2,47.98
10543,3,8,2023-11-21,1,19.98
10544,4,28,2023-11-21,3,27.32
10545,5,29,2023-11-21,3,18.9
10546,6,3,2023-11-21,2,24.2
10547,7,6,2023-11-21,1,15.23
10548,8,10,2023-11-21,4,13.29
10549,9,7,2023-11-21,6,23.44
10550,10,5,2023-11-21,4,33.73
10551,1,7,2023-11-22,2,55.49
10552,2,23,2023-11-22,1,47.98
10553,3,13,2023-11-22,1,19.98
10554,4,4,2023-11-22,1,27.32
10555,5,8,2023-11-22,1,18.9
10556,6,13,2023-11-22,3,24.2
10557,7,16,2023-11-22,2,15.23
10558,8,5,2023-11-22,5,13.29
10559,9,20,2023-11-22,2,23.44
10560,10,1,2023-11-22,7,33.73
10561,1,21,2023-11-23,2,55.49
10562,2,30,2023-11-23,1,47.98
10563,3,16,2023-11-23,2,19.98
10564,4,25,2023-11-23,1,27.32
10565,5,6,2023-11-23,1,18.9
10566,6,15,2023-11-23,1,24.2
10567,7,21,2023-11-23,1,15.23
10568,8,2,2023-11-23,3,13.29
10569,9,2,2023-11-23,1,23.44
10570,10,27,2023-11-23,5,33.73
10571,1,22,2023-11-24,1,55.49
10572,2,6,2023-11-24,3,47.98
10573,3,15,2023-11-24,1,19.98
10574,4,25,2023-11-24,1,27.32
10575,5,24,2023-11-24,1,18.9
10576,6,9,2023-11-24,1,24.2
10577,7,16,2023-11-24,2,15.23
10578,8,24,2023-11-24,5,13.29
10579,9,12,2023-11-24,5,23.44
10580,10,26,2023-11-24,3,33.73
10581,1,18,2023-11-25,1,55.49
10582,2,16,2023-11-25,1,47.98
10583,3,22,2023-11-25,1,19.98
10584,4,12,2023-11-25,2,27.32
10585,5,10,2023-11-25,2,18.9
10586,6,23,2023-11-25,1,24.2
10587,7,28,2023-11-25,1,15.23
10588,8,13,2023-11-25,5,13.29
10589,9,18,2023-11-25,4,23.44
10590,10,21,2023-11-25,3,33.73
10591,1,7,2023-11-26,2,55.49
10592,2,19,2023-11-26,1,47.98
10593,3,20,2023-11-26,1,19.98
10594,4,6,2023-11-26,1,27.32
10595,5,6,2023-11-26,2,18.9
10596,6,20,2023-11-26,1,24.2
10597,7,9,2023-11-26,1,15.23
10598,8,12,2023-11-26,1,13.29
10599,9,29,2023-11-26,6,23.44
10600,10,12,2023-11-26,4,33.73
10601,1,7,2023-11-27,1,55.49
10602,2,28,2023-11-27,1,47.98
10603,3,2,2023-11-27,1,19.98
10604,4,20,2023-11-27,1,27.32
10605,5,17,2023-11-27,2,18.9
10606,6,21,2023-11-27,2,24.2
10607,7,23,2023-11-27,1,15.23
10608,8,24,2023-11-27,1,13.29
10609,9,21,2023-11-27,2,23.44
10610,10,18,2023-11-27,5,33.73
10611,1,17,2023-11-28,2,55.49
10612,2,25,2023-11-28,2,47.98
10613,3,17,2023-11-28,1,19.98
10614,4,30,2023-11-28,1,27.32
10615,5,27,2023-11-28,2,18.9
10616,6,18,2023-11-28,2,24.2
10617,7,12,2023-11-28,3,15.23
10618,8,6,2023-11-28,2,13.29
10619,9,6,2023-11-28,5,23.44
10620,10,26,2023-11-28,1,33.73
10621,1,19,2023-11-29,3,55.49
10622,2,13,2023-11-29,1,47.98
10623,3,4,2023-11-29,1,19.98
10624,4,29,2023-11-29,1,27.32
10625,5,20,2023-11-29,1,18.9
10626,6,7,2023-11-29,3,24.2
10627,7,19,2023-11-29,2,15.23
10628,8,25,2023-11-29,2,13.29
10629,9,22,2023-11-29,4,23.44
10630,10,4,2023-11-29,2,33.73
10631,1,3,2023-11-30,3,55.49
10632,2,6,2023-11-30,3,47.98
10633,3,13,2023-11-30,1,19.98
10634,4,13,2023-11-30,1,27.32
10635,5,5,2023-11-30,1,18.9
10636,6,3,2023-11-30,1,24.2
10637,7,6,2023-11-30,1,15.23
10638,8,28,2023-11-30,4,13.29
10639,9,29,2023-11-30,5,23.44
10640,10,11,2023-11-30,3,33.73
10641,1,2,2023-12-01,1,55.49
10642,2,30,2023-12-01,1,47.98
10643,3,8,2023-12-01,1,19.98
10644,4,13,2023-12-01,2,27.32
10645,5,19,2023-12-01,1,18.9
10646,6,3,2023-12-01,1,24.2
10647,7,11,2023-12-01,2,15.23
10648,8,17,2023-12-01,1,13.29
10649,9,6,2023-12-01,1,23.44
10650,10,26,2023-12-01,2,33.73
10651,1,9,2023-12-02,2,55.49
10652,2,5,2023-12-02,2,47.98
10653,3,2,2023-12-02,1,19.98
10654,4,11,2023-12-02,2,27.32
10655,5,24,2023-12-02,1,18.9
10656,6,12,2023-12-02,1,24.2
10657,7,7,2023-12-02,1,15.23
10658,8,21,2023-12-02,2,13.29
10659,9,30,2023-12-02,2,23.44
10660,10,4,2023-12-02,2,33.73
10661,1,8,2023-12-03,2,55.49
10662,2,13,2023-12-03,2,47.98
10663,3,27,2023-12-03,1,19.98
10664,4,9,2023-12-03,1,27.32
10665,5,28,2023-12-03,1,18.9
10666,6,13,2023-12-03,1,24.2
10667,7,24,2023-12-03,1,15.23
10668,8,26,2023-12-03,1,13.29
10669,9,25,2023-12-03,2,23.44
10670,10,2,2023-12-03,2,33.73
